user_id,datetime,open,high,low,close,volume,signals,trade_type,ema_20,ema_40
4556,2020-09-22 08:00:00,10374.23,10477.97,10373.0,10450.56,18399.816,0,hold,10590.372479658085,10707.498240150202
4557,2020-09-22 10:00:00,10450.55,10504.3,10422.83,10449.99,14981.644,0,hold,10577.002719690647,10694.936862581899
4558,2020-09-22 12:00:00,10449.99,10518.55,10420.0,10470.41,20898.689,0,hold,10566.851032101062,10683.984332699854
4559,2020-09-22 14:00:00,10471.13,10501.73,10422.06,10448.68,17110.443,0,hold,10555.596648091438,10672.506072568154
4560,2020-09-22 16:00:00,10448.68,10487.15,10444.09,10487.15,8754.613,0,hold,10549.077919701776,10663.464312930682
4561,2020-09-22 18:00:00,10487.15,10503.3,10464.09,10487.06,8988.112,0,hold,10543.17145115875,10654.859224495038
4562,2020-09-22 20:00:00,10487.06,10574.08,10449.9,10541.55,20393.279,0,hold,10543.01702723887,10649.331945251377
4563,2020-09-22 22:00:00,10541.56,10545.0,10490.0,10523.32,9627.835,0,hold,10541.141119882786,10643.185021092773
4564,2020-09-23 00:00:00,10523.32,10529.0,10494.41,10509.0,5802.969,0,hold,10538.08006084633,10636.639410307758
4565,2020-09-23 02:00:00,10509.0,10522.34,10465.67,10470.21,7847.859,0,hold,10531.616245527634,10628.520902487868
4566,2020-09-23 04:00:00,10470.87,10485.0,10436.13,10467.08,10649.323,0,hold,10525.469936429765,10620.645736512848
4567,2020-09-23 06:00:00,10467.07,10470.0,10374.12,10423.76,23030.54,0,hold,10515.783275817408,10611.041554243928
4568,2020-09-23 08:00:00,10423.77,10487.85,10398.45,10475.62,12302.111,0,hold,10511.958201930036,10604.435624768614
4569,2020-09-23 10:00:00,10475.42,10490.0,10454.29,10469.31,9340.657,0,hold,10507.89646841289,10597.844130877462
4570,2020-09-23 12:00:00,10469.31,10531.94,10457.83,10489.91,14500.423,0,hold,10506.183471421185,10592.579051322464
4571,2020-09-23 14:00:00,10489.9,10498.86,10440.16,10446.46,14534.825,0,hold,10500.495521762025,10585.451292721367
4572,2020-09-23 16:00:00,10446.46,10489.73,10440.05,10451.01,7586.654,0,hold,10495.782614927546,10578.893180881301
4573,2020-09-23 18:00:00,10451.01,10458.1,10251.0,10288.97,43373.806,0,hold,10476.086175410635,10564.75058669197
4574,2020-09-23 20:00:00,10288.98,10318.0,10132.21,10245.43,39807.773,0,hold,10454.118920609622,10549.173972706994
4575,2020-09-23 22:00:00,10246.11,10294.35,10205.0,10237.91,14250.602,0,hold,10433.527594837278,10533.990364282263
4576,2020-09-24 00:00:00,10237.91,10312.91,10191.0,10280.23,14945.411,0,hold,10418.927823900394,10521.61180992703
4577,2020-09-24 02:00:00,10280.22,10339.99,10275.7,10298.86,10798.953,0,hold,10407.492793052737,10510.745867979369
4578,2020-09-24 04:00:00,10298.86,10315.99,10267.0,10284.53,8924.764,0,hold,10395.782050857239,10499.710947590132
4579,2020-09-24 06:00:00,10284.53,10352.0,10281.01,10334.99,13154.254,0,hold,10389.992331727979,10491.675779415003
4580,2020-09-24 08:00:00,10335.0,10345.0,10276.91,10318.0,12203.737,0,hold,10383.135919182456,10483.203790175248
4581,2020-09-24 10:00:00,10318.0,10433.0,10309.28,10406.49,22218.745,0,hold,10385.360117355554,10479.461654069139
4582,2020-09-24 12:00:00,10406.49,10419.01,10326.9,10372.0,19239.347,0,hold,10384.087725226453,10474.219622163326
4583,2020-09-24 14:00:00,10372.0,10542.66,10365.11,10532.65,33519.89,0,hold,10398.236513300124,10477.069884496823
4584,2020-09-24 16:00:00,10532.65,10737.0,10529.25,10649.9,55007.959,0,hold,10422.204464414397,10485.50062183844
4585,2020-09-24 18:00:00,10649.91,10677.75,10585.23,10644.56,16649.605,0,hold,10443.381182089217,10493.259615895102
4586,2020-09-24 20:00:00,10644.57,10678.93,10614.05,10638.6,9700.937,0,hold,10461.973450461674,10500.349390729487
4587,2020-09-24 22:00:00,10638.53,10837.27,10627.5,10724.92,25282.971,0,long,10487.015978989135,10511.304054596341
4588,2020-09-25 00:00:00,10724.91,10754.29,10677.0,10685.15,10316.443,0,hold,10505.885885752074,10519.784344616031
4589,2020-09-25 02:00:00,10685.14,10719.38,10657.0,10661.48,9599.157,0,hold,10520.704372823306,10526.696327805494
4590,2020-09-25 04:00:00,10661.48,10687.01,10638.01,10646.31,8851.645,1,long,10532.666813506801,10532.531141083275
4591,2020-09-25 06:00:00,10646.31,10697.78,10613.39,10682.49,14556.582,0,hold,10546.935688410915,10539.846207371895
4592,2020-09-25 08:00:00,10682.49,10682.49,10551.56,10589.49,25449.571,0,hold,10550.988479990829,10542.267855792777
4593,2020-09-25 10:00:00,10589.49,10648.0,10566.67,10624.8,14902.517,0,hold,10558.018148563131,10546.293814046787
4594,2020-09-25 12:00:00,10624.81,10680.0,10579.47,10605.89,17688.416,0,hold,10562.577372509499,10549.200945068893
4595,2020-09-25 14:00:00,10606.15,10665.0,10552.54,10640.81,22506.433,0,hold,10570.028098937166,10553.669679455776
4596,2020-09-25 16:00:00,10640.81,10728.62,10620.4,10692.13,15667.893,0,hold,10581.65685141934,10560.423841433541
4597,2020-09-25 18:00:00,10692.31,10739.8,10677.47,10713.35,12350.835,0,hold,10594.19905604607,10567.88365404654
4598,2020-09-25 20:00:00,10713.35,10748.68,10696.96,10739.31,8389.682,0,hold,10608.019145946446,10576.245914824756
4599,2020-09-25 22:00:00,10739.31,10743.77,10646.2,10683.51,10651.599,0,hold,10615.208751094402,10581.478309223548
4600,2020-09-26 00:00:00,10683.5,10699.0,10642.23,10684.87,7936.182,0,hold,10621.843155752078,10586.521806334595
4601,2020-09-26 02:00:00,10684.88,10743.0,10673.0,10701.0,8934.414,0,hold,10629.381902823308,10592.106108464613
4602,2020-09-26 04:00:00,10701.0,10827.8,10683.57,10722.71,17990.637,0,hold,10638.270293030611,10598.477030002925
4603,2020-09-26 06:00:00,10722.71,10760.89,10684.0,10701.39,13245.185,0,hold,10644.281693694364,10603.49717488083
4604,2020-09-26 08:00:00,10701.39,10710.22,10665.49,10691.8,7672.31,0,hold,10648.807246675853,10607.80462976469
4605,2020-09-26 10:00:00,10691.81,10727.96,10659.54,10706.95,7985.234,0,hold,10654.344651754343,10612.640989288364
4606,2020-09-26 12:00:00,10706.95,10707.54,10665.0,10671.4,7572.403,0,hold,10655.968970634884,10615.507282493809
4607,2020-09-26 14:00:00,10671.4,10738.99,10668.72,10718.63,8576.317,0,hold,10661.936687717274,10620.537658957526
4608,2020-09-26 16:00:00,10718.29,10748.88,10678.03,10738.76,9451.611,0,hold,10669.253193648961,10626.304602423012
4609,2020-09-26 18:00:00,10738.76,10776.68,10703.0,10715.79,8622.535,0,hold,10673.685270444299,10630.66974376823
4610,2020-09-26 20:00:00,10715.79,10752.02,10698.01,10710.21,6329.034,0,hold,10677.163816116272,10634.54975626734
4611,2020-09-26 22:00:00,10710.21,10746.33,10700.0,10726.5,5024.629,0,hold,10681.862500295676,10639.035134010397
4612,2020-09-27 00:00:00,10726.5,10793.5,10719.0,10768.89,11449.967,0,hold,10690.15083360085,10645.369517717207
4613,2020-09-27 02:00:00,10768.89,10783.7,10756.99,10777.99,5170.991,0,hold,10698.516468496007,10651.838809535879
4614,2020-09-27 04:00:00,10778.0,10792.0,10760.1,10774.0,4947.983,0,hold,10705.705376258293,10657.797891997543
4615,2020-09-27 06:00:00,10774.0,10777.5,10620.0,10667.25,22445.761,0,hold,10702.042959471788,10658.258970436687
4616,2020-09-27 08:00:00,10667.26,10667.5,10602.76,10629.2,14288.009,0,hold,10695.105534760189,10656.841459683677
4617,2020-09-27 10:00:00,10629.19,10678.0,10621.0,10622.43,6320.702,0,hold,10688.184055259218,10655.162851894229
4618,2020-09-27 12:00:00,10622.42,10683.0,10584.0,10672.9,10629.969,0,hold,10686.728430948817,10656.028078631096
4619,2020-09-27 14:00:00,10672.9,10763.5,10632.0,10750.0,15792.644,0,hold,10692.754294667977,10660.612074795432
4620,2020-09-27 16:00:00,10749.99,10775.23,10701.23,10722.16,12878.501,0,hold,10695.554838032931,10663.614412610288
4621,2020-09-27 18:00:00,10722.15,10739.98,10700.0,10727.23,5720.738,0,hold,10698.571520125033,10666.717611995153
4622,2020-09-27 20:00:00,10727.23,10731.24,10701.51,10714.13,4195.568,0,hold,10700.053280113125,10669.030411410024
4623,2020-09-27 22:00:00,10714.13,10776.45,10714.13,10768.0,9599.883,0,hold,10706.524396292827,10673.858196219291
4624,2020-09-28 00:00:00,10768.0,11024.0,10767.99,10924.48,42912.14,0,hold,10727.282072836368,10686.083650062252
4625,2020-09-28 02:00:00,10924.48,10944.94,10870.0,10881.81,9978.634,0,hold,10741.999018280523,10695.631276888482
4626,2020-09-28 04:00:00,10881.81,10912.0,10863.0,10875.99,8109.669,0,hold,10754.760064158569,10704.429263381728
4627,2020-09-28 06:00:00,10875.99,10883.7,10833.53,10852.93,9173.979,0,hold,10764.109581857752,10711.67320175335
4628,2020-09-28 08:00:00,10852.92,10889.19,10830.0,10852.54,9967.462,0,hold,10772.531526442728,10718.544752887332
4629,2020-09-28 10:00:00,10852.53,10902.38,10831.0,10877.47,11211.632,0,hold,10782.525666781516,10726.297203966
4630,2020-09-28 12:00:00,10877.48,10939.99,10829.23,10881.76,26505.35,0,hold,10791.976555659468,10733.880754992048
4631,2020-09-28 14:00:00,10884.41,10911.0,10850.5,10898.97,11817.399,0,hold,10802.166407501423,10741.933888894875
4632,2020-09-28 16:00:00,10898.97,10913.96,10869.0,10885.5,7618.869,0,hold,10810.102940120336,10748.937113826833
4633,2020-09-28 18:00:00,10885.5,10885.5,10832.0,10866.0,9796.061,0,hold,10815.426469632685,10754.647498518207
4634,2020-09-28 20:00:00,10865.99,10887.65,10844.25,10880.64,5649.55,0,hold,10821.63728204862,10760.793474200244
4635,2020-09-28 22:00:00,10880.64,10881.99,10627.19,10691.45,34364.632,0,hold,10809.238493282084,10757.410865702672
4636,2020-09-29 00:00:00,10691.94,10728.03,10655.0,10678.62,13664.677,0,close,10796.798636779027,10753.567408839126
4637,2020-09-29 02:00:00,10678.55,10708.81,10657.5,10687.45,8007.048,0,hold,10786.38448089531,10750.342169383557
4638,2020-09-29 04:00:00,10687.45,10709.0,10667.93,10677.75,5968.766,0,hold,10776.038339857661,10746.801087950213
4639,2020-09-29 06:00:00,10677.76,10744.54,10666.6,10722.0,10139.195,0,hold,10770.891831299788,10745.59127878191
4640,2020-09-29 08:00:00,10722.01,10757.83,10700.11,10715.26,8557.661,0,hold,10765.593561652191,10744.111704207184
4641,2020-09-29 10:00:00,10715.26,10797.0,10710.58,10754.98,14788.171,0,hold,10764.582746256745,10744.641864977564
4642,2020-09-29 12:00:00,10754.98,10764.48,10711.47,10752.32,9822.412,0,hold,10763.414865660863,10745.01640814939
4643,2020-09-29 14:00:00,10751.4,10783.6,10712.62,10722.5,13716.519,0,hold,10759.5182117884,10743.918046776247
4644,2020-09-29 16:00:00,10722.49,10736.27,10631.49,10670.09,24476.666,0,hold,10751.001239237123,10740.31667864082
4645,2020-09-29 18:00:00,10670.09,10763.69,10668.68,10735.0,14573.373,0,hold,10749.47731169073,10740.05732846322
4646,2020-09-29 20:00:00,10735.01,10776.97,10735.01,10765.79,8200.945,0,hold,10751.030901053518,10741.312580733305
4647,2020-09-29 22:00:00,10765.79,10863.94,10744.23,10836.98,14972.886,0,hold,10759.216529524612,10745.979284112169
4648,2020-09-30 00:00:00,10836.99,10845.99,10768.88,10783.71,8547.901,0,hold,10761.54924099846,10747.819806838404
4649,2020-09-30 02:00:00,10783.71,10810.93,10735.0,10739.49,10104.388,0,hold,10759.448360903369,10747.413474797508
4650,2020-09-30 04:00:00,10739.94,10761.33,10691.17,10694.36,13156.262,0,hold,10753.249469388762,10744.82550041714
4651,2020-09-30 06:00:00,10694.35,10746.76,10669.25,10700.95,12809.851,0,hold,10748.268567542213,10742.685232104108
4652,2020-09-30 08:00:00,10701.6,10725.71,10660.05,10696.55,11961.063,0,hold,10743.34298968105,10740.434732977077
4653,2020-09-30 10:00:00,10696.55,10722.39,10676.41,10677.26,8930.902,-1,short,10737.04937161619,10737.353038685513
4654,2020-09-30 12:00:00,10677.27,10748.0,10666.08,10736.36,10115.742,0,hold,10736.983717176552,10737.304597774024
4655,2020-09-30 14:00:00,10736.36,10789.6,10733.26,10773.26,12174.154,1,long,10740.438601254977,10739.058519833827
4656,2020-09-30 16:00:00,10772.64,10796.0,10750.0,10762.4,9543.983,0,hold,10742.530163040217,10740.197128622422
4657,2020-09-30 18:00:00,10763.0,10769.04,10676.23,10704.65,19955.549,0,hold,10738.922528464958,10738.463122348157
4658,2020-09-30 20:00:00,10704.65,10738.14,10680.54,10708.35,7629.027,-1,short,10736.010859087344,10736.994189550685
4659,2020-09-30 22:00:00,10708.1,10786.83,10701.01,10773.0,7905.294,1,long,10739.533634412359,10738.750570548213
4660,2020-10-01 00:00:00,10773.0,10844.0,10773.0,10833.13,13423.177,0,hold,10748.447573992133,10743.354445155617
4661,2020-10-01 02:00:00,10833.13,10850.0,10788.52,10795.17,8517.211,0,hold,10752.897328850026,10745.882033196805
4662,2020-10-01 04:00:00,10795.17,10823.41,10786.22,10815.39,6646.837,0,hold,10758.84901181669,10749.27266572379
4663,2020-10-01 06:00:00,10815.39,10840.01,10802.0,10817.81,7125.404,0,hold,10764.464344024625,10752.61595032263
4664,2020-10-01 08:00:00,10817.82,10935.14,10807.26,10893.33,27503.847,0,hold,10776.737263641327,10759.480050306891
4665,2020-10-01 10:00:00,10893.34,10908.5,10830.0,10897.75,13375.294,0,hold,10788.262286151677,10766.224925901675
4666,2020-10-01 12:00:00,10897.75,10905.15,10842.0,10852.08,11082.473,0,hold,10794.340163661042,10770.412978296716
4667,2020-10-01 14:00:00,10852.07,10877.67,10706.03,10710.35,28125.049,0,hold,10786.341100455227,10767.48307691639
4668,2020-10-01 16:00:00,10710.36,10713.0,10442.0,10480.38,85084.717,0,hold,10757.20194803092,10753.478048774126
4669,2020-10-01 18:00:00,10479.01,10634.0,10458.0,10611.01,30842.05,-1,short,10743.278905361309,10746.528387858316
4670,2020-10-01 20:00:00,10611.0,10623.98,10562.0,10580.5,11720.432,0,hold,10727.776152469754,10738.42944210913
4671,2020-10-01 22:00:00,10580.5,10629.25,10567.03,10612.63,10173.131,0,hold,10716.80985223454,10732.292883957465
4672,2020-10-02 00:00:00,10612.62,10614.16,10577.82,10586.89,7673.009,0,hold,10704.436532974109,10725.200060349784
4673,2020-10-02 02:00:00,10586.9,10649.0,10581.66,10642.01,9977.47,0,hold,10698.491148881336,10721.142008625402
4674,2020-10-02 04:00:00,10642.02,10660.0,10378.38,10436.39,48594.597,0,hold,10673.529134702161,10707.251666741236
4675,2020-10-02 06:00:00,10436.4,10525.0,10408.01,10483.88,22073.453,0,hold,10655.467312349574,10696.35548787581
4676,2020-10-02 08:00:00,10483.89,10490.0,10417.27,10443.81,20622.131,0,hold,10635.309473078187,10684.036195784305
4677,2020-10-02 10:00:00,10443.81,10474.68,10371.03,10430.13,21461.612,0,hold,10615.768570880264,10671.650527697266
4678,2020-10-02 12:00:00,10430.14,10599.67,10425.24,10526.4,32371.893,0,hold,10607.257278415476,10664.565136102277
4679,2020-10-02 14:00:00,10526.37,10545.33,10499.97,10507.17,16895.377,0,hold,10597.725156661621,10656.887324585092
4680,2020-10-02 16:00:00,10507.18,10561.44,10487.86,10532.97,13813.266,0,hold,10591.557998884324,10650.842577044355
4681,2020-10-02 18:00:00,10532.97,10549.72,10510.34,10511.99,8803.451,0,hold,10583.980094228675,10644.069280603167
4682,2020-10-02 20:00:00,10510.87,10549.99,10460.0,10466.29,11329.856,0,hold,10572.771513825945,10635.397120573743
4683,2020-10-02 22:00:00,10466.29,10578.54,10462.91,10565.15,11130.922,0,hold,10572.045655366332,10631.970431765269
4684,2020-10-03 00:00:00,10565.44,10571.73,10520.0,10533.2,6971.82,0,hold,10568.346069140965,10627.15236192306
4685,2020-10-03 02:00:00,10533.2,10555.55,10516.67,10548.07,5297.787,0,hold,10566.415014937065,10623.29468573169
4686,2020-10-03 04:00:00,10548.08,10559.15,10529.91,10533.83,4396.85,0,hold,10563.311680181156,10618.930554720386
4687,2020-10-03 06:00:00,10533.83,10542.9,10491.11,10523.67,6507.408,0,hold,10559.536282068664,10614.283698392563
4688,2020-10-03 08:00:00,10523.49,10549.37,10493.86,10524.23,8703.962,0,hold,10556.173779014505,10609.89083505634
4689,2020-10-03 10:00:00,10524.23,10558.83,10513.19,10530.89,6708.905,0,hold,10553.765800060743,10606.037135785298
4690,2020-10-03 12:00:00,10530.89,10544.41,10514.08,10523.22,6009.466,0,hold,10550.856676245434,10601.997275503089
4691,2020-10-03 14:00:00,10523.22,10548.0,10518.78,10536.95,5923.36,0,hold,10549.532230888726,10598.824237673669
4692,2020-10-03 16:00:00,10536.95,10596.0,10531.0,10575.76,10236.437,0,hold,10552.030113661229,10597.6991529091
4693,2020-10-03 18:00:00,10575.68,10590.0,10556.07,10577.29,5972.581,0,hold,10554.435817122063,10596.70358447451
4694,2020-10-03 20:00:00,10577.28,10582.78,10545.01,10561.88,4211.752,0,hold,10555.144786919962,10595.004873036729
4695,2020-10-03 22:00:00,10561.88,10561.88,10520.88,10537.96,5375.583,0,hold,10553.508140546632,10592.22219630323
4696,2020-10-04 00:00:00,10537.96,10551.99,10514.0,10535.39,6341.214,0,hold,10551.782603351714,10589.449894044536
4697,2020-10-04 02:00:00,10535.38,10554.99,10523.16,10541.29,3132.837,0,hold,10550.783307794409,10587.100630920411
4698,2020-10-04 04:00:00,10541.29,10574.54,10540.4,10557.05,5355.659,0,hold,10551.380135623513,10585.634746485268
4699,2020-10-04 06:00:00,10557.04,10648.0,10557.04,10607.86,13648.543,0,hold,10556.759170326035,10586.718905193302
4700,2020-10-04 08:00:00,10607.86,10616.0,10577.0,10590.77,6231.442,0,hold,10559.99829696165,10586.916519574115
4701,2020-10-04 10:00:00,10590.77,10603.85,10564.39,10594.2,6899.057,0,hold,10563.255602012921,10587.271811302206
4702,2020-10-04 12:00:00,10594.19,10614.0,10568.0,10605.51,6636.968,0,hold,10567.279830392643,10588.161479043561
4703,2020-10-04 14:00:00,10605.51,10608.85,10582.0,10586.81,4286.031,0,hold,10569.139846545726,10588.095553236559
4704,2020-10-04 16:00:00,10586.81,10604.98,10572.74,10601.37,3939.427,0,hold,10572.209384969941,10588.743087225019
4705,2020-10-04 18:00:00,10600.8,10694.0,10590.22,10667.93,19333.312,0,hold,10581.325634020424,10592.605863457944
4706,2020-10-04 20:00:00,10667.94,10685.0,10628.08,10640.5,8871.775,0,hold,10586.96128792324,10594.942162801459
4707,2020-10-04 22:00:00,10640.51,10674.81,10634.09,10660.16,6235.84,0,hold,10593.932593835314,10598.123520713581
4708,2020-10-05 00:00:00,10660.16,10738.77,10651.13,10684.59,12377.963,1,long,10602.566632517664,10602.341397751943
4709,2020-10-05 02:00:00,10684.59,10705.19,10655.0,10659.44,6977.332,0,hold,10607.983143706459,10605.12669542258
4710,2020-10-05 04:00:00,10659.44,10672.01,10640.0,10669.05,7473.437,0,hold,10613.799034782034,10608.244905401965
4711,2020-10-05 06:00:00,10669.05,10683.71,10608.9,10677.99,14375.05,0,hold,10619.912460040889,10611.647105138454
4712,2020-10-05 08:00:00,10677.99,10685.99,10655.06,10671.52,6845.914,0,hold,10624.82746384652,10614.56773415609
4713,2020-10-05 10:00:00,10671.53,10687.0,10650.7,10658.41,7420.979,0,hold,10628.025800623042,10616.706381270427
4714,2020-10-05 12:00:00,10658.42,10729.96,10650.0,10717.47,17351.21,0,hold,10636.5442958018,10621.621679745042
4715,2020-10-05 14:00:00,10717.47,10770.49,10701.98,10718.57,18143.536,0,hold,10644.3562676302,10626.350866098941
4716,2020-10-05 16:00:00,10718.58,10736.8,10681.23,10689.61,8888.551,0,hold,10648.666146903515,10629.436677508747
4717,2020-10-05 18:00:00,10689.61,10737.77,10675.5,10724.01,10033.231,0,hold,10655.841751960323,10634.050010313198
4718,2020-10-05 20:00:00,10724.12,10760.0,10722.0,10734.08,8485.781,0,hold,10663.293013678387,10638.929522005237
4719,2020-10-05 22:00:00,10734.09,10792.0,10728.13,10785.0,12216.153,0,hold,10674.884155232827,10646.054911175714
4720,2020-10-06 00:00:00,10784.99,10792.0,10734.46,10755.97,10153.63,0,hold,10682.606616639225,10651.416622825678
4721,2020-10-06 02:00:00,10755.97,10784.99,10745.19,10757.71,6910.797,0,hold,10689.759319816441,10656.60166561467
4722,2020-10-06 04:00:00,10757.71,10777.0,10734.16,10741.69,7400.977,0,hold,10694.705098881543,10660.75231607249
4723,2020-10-06 06:00:00,10741.69,10757.84,10701.0,10705.0,10151.947,0,hold,10695.685565654729,10662.91073967871
4724,2020-10-06 08:00:00,10705.0,10751.69,10695.49,10738.69,8828.584,0,hold,10699.781226068564,10666.607288962676
4725,2020-10-06 10:00:00,10738.69,10748.23,10650.0,10693.32,19579.582,0,hold,10699.16587120489,10667.910348037667
